NO_MUNICIPIO_ESC,nota
ITANAGRA,471.03333333333336
ITAOCA,502.19375
JARDIM DE ANGICOS,457.25
JOAIMA,475.55833333333334
JUAZEIRO DO PIAUI,437.22285714285715
LAGOINHA,529.4672727272726
MURICILANDIA,433.4217391304348
NOVA SANTA ROSA,501.80800000000005
PARANAITA,512.3530000000001
PEIXE,481.0221052631579
PINTOPOLIS,553.65
SANTA LEOPOLDINA,495.25
SENADOR SA,446.64021505376337
SAO FRANCISCO DE ASSIS,501.76750000000004
TURIUBA,593.6
BOM RETIRO,511.124705882353
CAJARI,426.1309677419355
FREI GASPAR,445.80999999999995
GONZAGA,493.87
ITAPIRAPUA PAULISTA,468.7977777777778
ITAUCU,526.8825
JAQUIRANA,554.47
MAXIMILIANO DE ALMEIDA,530.745
PARICONHA,457.72279999999984
PAULO BENTO,511.4085714285714
SANTA RITA DE MINAS,589.0633333333334
SANTO ANTONIO DO LESTE,500.2861538461538
SETE BARRAS,473.77272727272725
SAO GONCALO DO RIO ABAIXO,521.9618181818182
ACEGUA,513.6519999999999
ALTO PARANA,513.1666666666667
BARRA DA ESTIVA,547.7568421052633
CAPETINGA,545.64
CARDOSO,531.86
CASTILHO,485.4047058823529
ESPIRITO SANTO,442.19250000000005
FELISBURGO,472.168
GETULINA,531.338
IBIRAPUITA,455.2
LAGOA GRANDE DO MARANHAO,447.4944444444445
LINDOESTE,460.576
MIRIM DOCE,521.1927272727272
NOVA PALMEIRA,580.0999999999999
PERIQUITO,483.74
POCO DAS TRINCHEIRAS,454.41894736842113
PRESIDENTE TANCREDO NEVES,501.8536842105263
SALETE,544.0047058823529
SANTA MARIA DO TOCANTINS,451.90857142857146
CAMPANARIO,478.63
CARNAUBAIS,486.4983333333333
CASTRO ALVES,497.6233333333333
CORONEL JOSE DIAS,431.66
GOVERNADOR NEWTON BELLO,459.207741935484
ICARAI DE MINAS,464.25789473684216
JAPONVAR,439.86499999999995
MARATA,536.89
PAINEIRAS,580.776
PARANAPUA,524.9300000000001
PEABIRU,497.28812500000004
QUATIGUA,538.7349999999999
SALTO DO ITARARE,562.0
SANTANA DO RIACHO,484.82400000000007
URANIA,510.7933333333333
ANAURILANDIA,478.28
ANTONIO ALMEIDA,407.6466666666667
ARROIO DO TIGRE,533.7082352941176
CAETANOPOLIS,547.570909090909
CAMPINAS DO SUL,556.195
CAPINOPOLIS,516.9850000000001
CRUZALTENSE,492.31333333333333
ENCANTO,565.5200000000001
GRANITO,480.38352941176475
GUIMARANIA,512.9800000000001
IGUATAMA,496.6290909090909
IPE,530.7976470588235
JUPI,506.05600000000004
MALHADA DE PEDRAS,551.64
PETROLINA DE GOIAS,599.6750000000001
PIATA,524.4547368421054
PIEDADE DE CARATINGA,544.135
POCINHOS,461.5663157894736
PONTAL DO ARAGUAIA,493.6466666666667
POPULINA,518.8533333333334
PORANGABA,462.6244444444444
PROGRESSO,508.91999999999996
SALDANHA MARINHO,482.604
SEVERINIA,490.605
TENENTE ANANIAS,494.6938461538461
TUIUTI,541.7862499999999
ALMAS,445.9347826086956
ARAPONGA,501.9905882352941
BARRA DO OURO,425.7966666666667
BOQUEIRAO DO LEAO,564.895
BURITI DO TOCANTINS,471.2247058823529
CABIXI,418.88571428571424
CANAA,536.157142857143
FAINA,500.67999999999995
JAPORA,384.7257142857143
JUATUBA,527.7736
MONTE ALEGRE DO PIAUI,426.2314285714286
OLHO D'AGUA DO CASADO,446.07454545454544
PALMOPOLIS,576.0
PINHEIRO MACHADO,506.7538461538461
POUSO ALTO,568.3033333333333
PRESIDENTE ALVES,516.94
ROCHEDO,508.48499999999996
SANTA ISABEL DO IVAI,482.64
SERRANOPOLIS DO IGUACU,527.5163636363636
SAO CARLOS DO IVAI,520.9675
SAO JOAO DO IVAI,486.3053333333334
SAO PEDRO DA CIPA,440.25200000000007
SAO ROMAO,492.9366666666667
VILA BELA DA SANTISSIMA TRINDADE,426.4027586206898
ZACARIAS,507.342
CAIANA,539.23
CHIAPETTA,552.8923076923077
GALILEIA,479.57500000000005
IRACEMAPOLIS,518.5257142857143
IRAJUBA,428.4485714285714
ITAPUI,533.3475
JESUPOLIS,463.0375
MANAIRA,498.3623529411766
NOVA GUATAPORANGA,541.7199999999999
PAINEL,497.88444444444445
SANTO ANTONIO DO JACINTO,471.6683333333333
SAO JOSE DA LAGOA TAPADA,471.1529411764706
SAO PEDRO DOS FERROS,451.584
SAO VALENTIM DO SUL,537.8199999999999
VIRMOND,532.7652631578947
ALTO BELA VISTA,633.98
BIAS FORTES,532.2866666666666
BOA VISTA DO BURICA,589.3919999999999
BONITO DE SANTA FE,444.2133333333333
BORACEIA,478.7633333333334
COLINAS DO SUL,470.92599999999993
COLOMBIA,500.1028571428571
CRUZEIRO DO IGUACU,534.95
DAMIANOPOLIS,475.20153846153846
FELIZ DESERTO,438.1526315789474
FIGUEIROPOLIS D'OESTE,505.1733333333334
FLORIDA,528.355238095238
GUABIRUBA,544.5107317073171
IGARATA,511.2839999999999
IGUARACU,465.5933333333333
INGAZEIRA,491.8457142857142
IPUEIRA,450.03
MAR DE ESPANHA,529.4958823529412
PONTO BELO,494.0166666666666
RIACHO DE SANTO ANTONIO,504.9371428571429
SANTA ISABEL DO RIO NEGRO,465.2072
SERRA GRANDE,482.52666666666664
TESOURO,375.668
UBIRAJARA,518.2342857142858
ABRE CAMPO,522.216
ALTO HORIZONTE,485.27400000000006
ALTO JEQUITIBA,537.3833333333333
ANGELANDIA,506.7679999999999
ASSIS BRASIL,470.06
CAMPINACU,517.87
DESTERRO DO MELO,541.1654545454545
DIVINOLANDIA,534.9400000000002
DARIO MEIRA,535.7199999999999
GUAPIRAMA,551.9050000000001
HELIODORA,481.81000000000006
IPIRANGA DO SUL,555.9100000000001
LARANJAL,498.6946153846154
MIGUEL LEAO,417.44800000000004
RIVERSUL,471.23600000000005
SANTA ADELIA,577.4146153846152
SANTA VITORIA,456.35999999999996
SENTINELA DO SUL,474.88857142857154
SERTANEJA,483.38166666666666
TAQUARUSSU,452.31899999999996
VICENTE DUTRA,503.468
VIEIROPOLIS,498.1011764705882
AREIAS,468.20799999999997
BODO,536.7333333333332
EMAS,443.76551724137926
FLORES DA CUNHA,541.1164705882353
GENERAL SALGADO,570.3187499999999
ITATIBA DO SUL,487.64285714285717
LIZARDA,407.71999999999997
MARCOS PARENTE,440.70000000000005
MATO QUEIMADO,537.3199999999999
NOVA SANTA RITA,481.8167857142856
NOVAIS,484.5
OURO VERDE DE MINAS,529.38
RIACHO DOS MACHADOS,545.1818181818182
SANTO ANTONIO DO ITAMBE,499.58000000000004
SILVES,439.56
TABOCAO,448.15625
TERRA NOVA,500.0477551020406
TUPI PAULISTA,602.7260869565217
CAIRU,436.00333333333333
CAMPOS NOVOS PAULISTA,540.1236363636364
CANABRAVA DO NORTE,473.3581818181819
CORONEL EZEQUIEL,459.726
EWBANK DA CAMARA,527.0333333333334
ITAPORA DO TOCANTINS,497.28249999999997
MAJOR SALES,499.6514285714285
PATO BRAGADO,563.4507692307693
PRACUUBA,419.93428571428575
PRATA DO PIAUI,500.20909090909095
RUBELITA,461.64111111111106
SANTA CRUZ DO ARARI,456.0714285714285
SAO JOSE DA BARRA,521.9693333333333
SAO JOAO DO PACUI,427.755
SAO LUIZ DO NORTE,476.7557142857143
ARENOPOLIS,471.7333333333333
CAMPO ALEGRE DE LOURDES,517.2533333333334
CIDADE GAUCHA,499.91400000000004
ELISIO MEDRADO,549.7142857142858
FLORES DE GOIAS,448.8389473684211
FREI LAGONEGRO,467.50666666666666
GALIA,498.5228571428571
IBICOARA,492.69625
IPUMIRIM,559.5762500000001
JARAGUARI,525.3945454545454
JOSENOPOLIS,416.01250000000005
MINDURI,522.772
NOVA CANAA,485.63999999999993
NOVO TRIUNFO,463.5955555555556
SANTOPOLIS DO AGUAPEI,552.9599999999999
SUCUPIRA,425.37
SAO VALERIO,427.98142857142864
TANQUINHO,539.9342857142857
UARINI,418.35407407407416
VERDELANDIA,477.2316666666666
VARZEA BRANCA,445.77000000000004
AGROLANDIA,529.3266666666667
BONOPOLIS,413.3457142857143
CALUMBI,473.09357142857147
DIVINO DAS LARANJEIRAS,468.65999999999997
ENCRUZILHADA,485.56160000000006
ESTIVA,573.0666666666667
GLORIA D'OESTE,514.8244444444445
GUARANESIA,597.71
LAGAMAR,546.0899999999999
OLIVEIRA DOS BREJINHOS,499.3866666666666
PIACATU,528.6054545454544
PORTO BARREIRO,516.75
PRESIDENTE NEREU,497.9120000000001
PRIMEIRO DE MAIO,488.4244444444444
RIBEIRA,474.59384615384624
RONDON,476.1873684210527
SAO JOSE DA BELA VISTA,537.0400000000001
SAO JOSE DO OURO,527.45
ALVARENGA,573.4300000000001
BOM JESUS DO OESTE,526.34
BONFIM DO PIAUI,479.9538461538462
CANUDOS,516.8466666666667
GENERAL SAMPAIO,431.26
LEANDRO FERREIRA,540.044
MARIPA,512.73
MOZARLANDIA,499.7916666666667
NOSSA SENHORA DAS GRACAS,520.6266666666667
PIEDADE DO RIO GRANDE,518.86
PINHAL DA SERRA,443.21999999999997
SAO JOAO DA VARJOTA,472.088
TURVOLANDIA,542.0550000000001
AGRONOMICA,510.81111111111113
CABO VERDE,546.6125
CABRALIA PAULISTA,524.7874418604652
CACHOEIRA DE GOIAS,454.2
CARIRI DO TOCANTINS,506.5142857142858
CENTENARIO DO SUL,453.13
CORREGO DO BOM JESUS,540.7184615384615
ITAICABA,521.2718918918916
MONDAI,503.823
NINHEIRA,507.0919999999999
NOVO BRASIL,490.66399999999993
SATUBINHA,480.7825
SAO JOSE DO HERVAL,450.1
VILA NOVA DO SUL,510.17600000000004
WANDERLANDIA,473.9678571428571
XEXEU,501.6733333333334
CAMPINAS DO PIAUI,414.7885714285715
CERRO GRANDE DO SUL,536.7299999999999
CORBELIA,505.2911111111111
FAMA,490.5155555555556
FELIXLANDIA,506.42333333333335
IRAI DE MINAS,512.158
JULIO BORGES,481.6933333333333
LAGOA FORMOSA,572.3547826086958
PLANALTO DA SERRA,526.2066666666666
SALTO DO LONTRA,511.93375000000003
SANTO ANTONIO DO PARAISO,541.57
SAO BRAS DO SUACUI,490.53000000000003
SAO GERALDO DO BAIXIO,452.03999999999996
SAO JOSE DOS CORDEIROS,491.88153846153847
TAIPU,446.1107692307692
ALEGRETE DO PIAUI,479.36933333333343
ANTONIO PRADO,570.7553333333332
BURITI DE GOIAS,386.2
CALDEIRAO GRANDE,456.62545454545455
DOUTOR RICARDO,492.78000000000003
EDEALINA,477.54705882352937
IPORANGA,537.2120000000001
IRACEMA DO OESTE,522.852
JATOBA DO PIAUI,470.47851851851846
MAURILANDIA DO TOCANTINS,462.0730434782608
MORADA NOVA DE MINAS,565.6733333333334
NATIVIDADE DA SERRA,509.99666666666667
RIO SONO,447.36800000000005
SANTO ANTONIO DO GRAMA,516.4822222222222
SOCORRO DO PIAUI,517.275
SAO PEDRO DO SUACUI,486.04999999999995
THEOBROMA,501.25699999999995
TUPASSI,481.17411764705884
ALEGRIA,597.5466666666666
BARBOSA,470.65333333333336
CAPIVARI DO SUL,540.4093333333333
DIVINESIA,522.4288888888889
DUMONT,525.8460869565217
ESPIRITO SANTO DO TURVO,520.8766666666668
IPUA,511.0
MIRADOURO,500.8420000000001
MORRO GRANDE,530.544
QUERENCIA,517.6032432432432
RINCAO,535.9066666666666
RITAPOLIS,593.96
SENGES,503.24142857142857
SAO JOSE DO MANTIMENTO,584.2149999999999
SAO JULIAO,491.75249999999994
TRABIJU,500.0
AMPARO DO SAO FRANCISCO,455.96000000000004
CAMPINA DO SIMAO,431.29800000000006
CATURAMA,509.1500000000001
CENTENARIO,472.4963636363636
CRISTAIS PAULISTA,492.82
DIVINOLANDIA DE MINAS,527.9
FERREIRA GOMES,451.14705882352945
ITAVERAVA,496.80000000000007
ITAIBA,541.9149999999998
LAJEADO GRANDE,490.90500000000003
LASTRO,501.12129032258065
MALHADA DOS BOIS,405.34
MARTINOPOLE,456.31360544217694
MOEDA,519.876
PADRE PARAISO,532.6123076923077
PARAISO DO SUL,565.6644444444445
PARDINHO,493.68666666666667
QUEIROZ,458.0942857142858
REDENCAO DO GURGUEIA,434.54249999999996
RIALMA,473.2129411764706
SAO PEDRO DO IVAI,543.9026666666666
VERISSIMO,473.7266666666665
ALTO PARAISO DE GOIAS,469.1775
ALTO PARNAIBA,423.52244897959173
CORDILHEIRA ALTA,489.01
MATHIAS LOBATO,425.55999999999995
MONTE FORMOSO,521.5733333333334
SALTO DA DIVISA,520.8933333333333
SOLIDAO,525.8025806451612
VERTENTE DO LERIO,508.790588235294
ANGATUBA,536.9251612903225
AROEIRAS DO ITAIM,421.64285714285717
CRISTINA,519.4383333333334
DIVINOPOLIS DO TOCANTINS,524.5142857142856
GLORIA,511.3299999999999
ILHA DAS FLORES,459.0072727272727
JACOBINA DO PIAUI,470.72249999999997
LAJEDAO,546.575
LEME DO PRADO,524.965
NOVA MODICA,501.83599999999996
NOVO ITACOLOMI,549.8571428571429
PARAIBUNA,503.63454545454556
RONCADOR,502.35473684210535
SAO SEBASTIAO DO OESTE,492.3222222222222
ALVORADA DO GURGUEIA,469.0799999999999
COXILHA,495.455
CURRALINHOS,612.71
FAROL,521.588
GABRIEL MONTEIRO,565.1622222222222
GUAIRACA,461.5185714285714
JERICO,541.4476923076924
LAJINHA,500.21272727272736
MATIAS CARDOSO,511.5466666666666
MONTEIRO LOBATO,521.79
NOVA CAMPINA,469.04060606060597
OLIVEDOS,489.74117647058824
PINDORAMA DO TOCANTINS,461.9257142857142
SAO JOSE DO BARREIRO,401.66999999999996
TIGRINHOS,534.8
BERNARDO DO MEARIM,468.0494117647058
CAMUTANGA,516.7255555555556
DOUTOR ULYSSES,486.6040000000001
FRANCISCO ALVES,458.23125
GUIRICEMA,527.3516666666666
IBIRACATU,489.57666666666665
MARIA HELENA,526.505
NAZARENO,559.4142857142857
PRESIDENTE LUCENA,524.1099999999999
RIBEIRAO GRANDE,502.30166666666673
SANTA CECILIA,463.15457627118644
WALL FERRAZ,437.46000000000004
AMERICA DOURADA,434.4685714285714
BOA VISTA DAS MISSOES,519.52
BURITI DOS MONTES,490.18476190476184
COMENDADOR GOMES,446.06000000000006
ILHA GRANDE,443.03869565217394
ITAMARI,398.1266666666667
JACUI,561.3323076923077
PEDRA LAVRADA,496.7876923076923
RODEIO,532.3088888888889
SAO FERNANDO,537.02
SAO JOSE DO BONFIM,454.0672727272727
TAPARUBA,519.6279999999999
VISTA SERRANA,554.74
AGRICOLANDIA,527.7040000000001
ATALAIA DO NORTE,398.1824561403509
ATALEIA,459.98625
CARRAPATEIRA,486.3680000000001
FELICIO DOS SANTOS,519.5828571428572
FREI INOCENCIO,552.3033333333334
GALVAO,496.2377777777777
GOIABEIRA,543.74
IMBAU,512.9449999999999
MUCUM,565.8857142857142
NOVA ALVORADA,554.2163636363637
PACARAIMA,470.71920000000006
PIRAQUE,502.34
PRINCESA,499.1031578947368
SANTA LUZ,476.884705882353
SAO LOURENCO DO PIAUI,452.42857142857144
SAO PEDRO DO PARANA,482.81111111111113
TREVISO,515.8775
ALPESTRE,494.29600000000005
AMPARO DO SERRA,516.378947368421
BERTOPOLIS,440.155
CAMBUQUIRA,488.2375
CARAUBAS DO PIAUI,492.5325
CASCA,571.6530434782609
CRISTALANDIA,517.7511111111112
CONEGO MARINHO,464.2228571428571
GEMINIANO,504.11125
JUTI,523.015
JUVENILIA,510.01200000000006
LUCRECIA,477.83250000000004
LUPIONOPOLIS,509.092
POCAO,451.32173913043476
SALTO GRANDE,447.9866666666667
SANTO ANTONIO DE GOIAS,490.52666666666664
SAO JOAO DO SABUGI,491.9025
SAO PEDRO DO IGUACU,487.3925
AGUA SANTA,559.6644444444445
CAPOEIRAS,550.5493333333333
CARANAIBA,512.29
CATUIPE,482.55999999999995
CENTRAL DE MINAS,511.4933333333334
ELISEU MARTINS,398.745
ITAPUCA,667.62
JURUENA,509.2476923076923
LAGOINHA DO PIAUI,519.1733333333333
NATUBA,497.975
PARANAPOEMA,483.60999999999996
PIQUEROBI,523.92
PORTO RICO,579.8199999999999
SANTA CARMEM,479.20000000000005
AMERICO DE CAMPOS,495.44800000000004
BIRITINGA,487.1742857142857
COROACI,513.8120000000001
IBIAI,496.256
ISRAELANDIA,476.94
ITAPIRAPUA,489.65909090909093
LUMINARIAS,535.9499999999999
MACHACALIS,476.2325000000001
NOVA ERECHIM,489.3215384615384
OLIVEIRA DE FATIMA,505.31000000000006
PINHAL,517.6025
TURUCU,546.1399999999999
BOZANO,487.552
CALDAS BRANDAO,438.581
CAPIM BRANCO,536.36
CANDIDO GODOI,588.2185714285714
MORRO AGUDO DE GOIAS,499.076
NOVA TEBAS,506.56823529411764
PEDRAS DE MARIA DA CRUZ,507.55999999999995
SANTO ANTONIO DO AVENTUREIRO,450.2
TEIXEIRA SOARES,522.686
VIRGOLANDIA,544.072
ALTO PIQUIRI,485.32923076923083
CACHOEIRA DE MINAS,583.8
IGARAPE DO MEIO,457.83333333333326
ITUMIRIM,519.1429999999998
SANTA CLARA DO SUL,607.8057142857143
SANTANA DO ITARARE,482.28142857142853
SERICITA,576.8799999999999
SERRA DO SALITRE,503.7585714285715
CARMO DO RIO VERDE,480.0692307692307
CATURAI,517.0688888888889
CONCEICAO DA BARRA DE MINAS,584.64
CONCEICAO DOS OUROS,536.3427272727273
CORRENTES,489.9893548387096
DIVINA PASTORA,497.428
IPUIUNA,564.6
JULIO MESQUITA,472.776
PALMELO,484.0
PEROLANDIA,444.4577777777778
PRADOS,542.9177777777777
SETUBINHA,469.5728571428571
BARRA DO JACARE,476.37272727272733
GAURAMA,513.604
INDIAVAI,574.0600000000001
ITAGUAJE,482.9320000000001
ITAIPAVA DO GRAJAU,439.84166666666664
ORIZANIA,493.47200000000004
PEQUERI,473.28000000000003
SAO JOSE DO SERIDO,490.00470588235294
BELO MONTE,429.712
BURITINOPOLIS,508.90000000000003
CUMBE,580.4599999999999
FLORESTA DO PIAUI,470.046
IVATE,469.3346666666666
JUNDIAI DO SUL,423.5142857142857
PARANA,481.47200000000004
PERDIGAO,534.08375
SUD MENNUCCI,509.3764705882353
SAO GONCALO DO ABAETE,515.0218181818183
TEREZINHA,510.5128571428572
BOM PRINCIPIO DO PIAUI,427.6114285714286
ITUETA,536.56
LUIZIANA,497.3371428571428
MORRO REUTER,570.5675
PADRE CARVALHO,469.38285714285706
PALMA SOLA,531.4652173913042
PARAU,487.3971428571429
PEDRA BONITA,508.95272727272726
PEJUCARA,451.74666666666667
SAO JOAO DA CANABRAVA,435.64
TAPIRATIBA,500.595
AGUAS DE SAO PEDRO,560.7509090909091
HULHA NEGRA,484.09
IUIU,406.84333333333336
SANTA AMELIA,512.4428571428572
SERIO,503.86666666666673
TRES FORQUILHAS,541.472
UBAI,499.85714285714283
ANHANGUERA,492.34666666666664
CAPELA NOVA,623.9233333333333
CATUTI,518.0959999999999
JARDIM OLINDA,458.3333333333333
LAMARAO,421.10714285714283
PIRAI DO NORTE,505.72333333333336
SAO JOSE DAS PALMEIRAS,615.9866666666667
TUPANCI DO SUL,526.0022222222221
AGUDOS DO SUL,532.1545454545455
CESARIO LANGE,554.1046153846154
CRISOLITA,428.7933333333333
ERVAL VELHO,556.82
JANIOPOLIS,510.14333333333326
LINDOIA DO SUL,519.1925
MIRAI,525.7169230769232
RIOLANDIA,482.31888888888886
SANTA CRUZ DOS MILAGRES,515.504
SANTO ANTONIO DO JARDIM,517.835294117647
SAO BENTO DO TRAIRI,516.73
SAO JOSE DA BOA VISTA,432.40999999999997
VISTA ALEGRE DO PRATA,523.325
AIMORES,529.4729411764705
ANTONIO OLINTO,521.3223529411763
CANTANHEDE,444.44933333333336
CHAPADAO DO LAGEADO,498.8472727272727
GUARAQUECABA,454.7
JACUIPE,425.4046153846154
MERIDIANO,529.3839999999999
NOVA BOA VISTA,617.24
PLANALTO ALEGRE,491.135
POTIM,499.1022222222222
TEJUPA,536.35
URUPES,518.671
CORUMBATAI DO SUL,510.0433333333333
EMBAUBA,563.1999999999999
ENTRE RIOS DO OESTE,522.7630769230769
PERDIZES,539.5775000000001
QUINZE DE NOVEMBRO,533.522
QUIXABEIRA,476.44000000000005
RESERVA DO CABACAL,518.98
SAO JOSE DO PEIXE,479.092
SAO JOSE DO SUL,508.23999999999995
CAMBARA DO SUL,496.21999999999997
CAROEBE,476.52799999999996
DURANDE,551.87
ERMO,522.0074999999999
JABORA,540.5066666666667
JAPIRA,481.06857142857143
OCAUCU,510.71636363636367
PRESIDENTE CASTELO BRANCO,470.5388235294118
RIO PARDO DE MINAS,482.9775000000002
APIACAS,483.2575
GUAICARA,520.3933333333334
PAQUETA,430.73400000000004
PARECI NOVO,555.76
PLATINA,509.81333333333333
SAO BENTO ABADE,540.82
AVELINOPOLIS,446.0133333333333
CALDEIRAO GRANDE DO PIAUI,524.3800000000001
GUARANIACU,489.85428571428565
NUPORANGA,533.3304347826087
SANTA MARIA DAS BARREIRAS,468.78666666666663
SANTA TEREZINHA DO TOCANTINS,576.12
SIMONESIA,536.1025
EREBANGO,650.78
FIGUEIRAO,561.8971428571429
ITANHOMI,519.988
MARIOPOLIS,497.33555555555563
NOVA CANAA PAULISTA,508.06000000000006
SANTA CRUZ DE GOIAS,575.6088888888888
SANTO ANTONIO DA ALEGRIA,511.9622222222222
SANTO ANTONIO DOS LOPES,450.90235294117645
SARUTAIA,452.24
SAO FRANCISCO DO PIAUI,480.71333333333337
BRITANIA,472.0636363636364
CANSANCAO,518.1119999999999
CASCALHO RICO,517.2028571428572
COCOS,465.90875
FRANCISCO AYRES,527.04
ITAIPE,528.0353846153846
MOMBUCA,482.425
NOVO MACHADO,624.65
PALMEIRANTE,432.8963636363636
PAU BRASIL,447.83600000000007
PRATINHA,551.08
SAO JOSE DO XINGU,460.66
SAO JOAO DO CAIUA,542.644
IRAPURU,523.953
SANTA CRUZ DE MONTE CASTELO,488.7146666666667
SAO FELIX DO PIAUI,485.99666666666667
SAO JORGE DO IVAI,525.0600000000001
SAO JOAO DO ORIENTE,515.6133333333333
VALE VERDE,530.0040000000001
VILA NOVA DOS MARTIRIOS,452.4390476190477
BANNACH,459.07666666666665
CAMALAU,485.6361290322581
PEQUIZEIRO,467.74842105263156
RUBIM,511.5254545454545
CATUJI,521.5733333333333
GONCALVES,533.2199999999999
NOVA BELEM,547.15
RIO BOM,458.40599999999995
RIO DOS INDIOS,512.912
SAO JOSE DA VARGINHA,520.8399999999999
VITORINO,479.93111111111114
DOM FELICIANO,636.605
FERNANDES PINHEIRO,482.855
FERNANDO FALCAO,435.8
LACERDOPOLIS,514.512
ORATORIOS,526.2520000000001
SANTA CRUZ DO XINGU,459.86571428571426
SANTA MARGARIDA DO SUL,437.7457142857143
SANTA RITA DO NOVO DESTINO,447.14000000000004
CATIGUA,488.9244444444444
FERNANDO PEDROZA,463.115
SAO JOSE DE CAIANA,405.32
TABOCAS DO BREJO VELHO,488.9930769230768
ANALANDIA,485.61428571428576
CATURITE,506.104
CORONEL XAVIER CHAVES,450.3733333333333
GUAIMBE,488.56666666666666
MENDONCA,499.21333333333337
MOSSAMEDES,505.6661538461539
SANTA EFIGENIA DE MINAS,575.29
SANTA FE DE GOIAS,550.5066666666667
XAMBRE,580.41
ABAIARA,485.4541538461539
ENTRE FOLHAS,578.541052631579
GAMELEIRAS,482.04599999999994
ITAUNA DO SUL,502.5825000000001
PUGMIL,431.0133333333333
AGUA AZUL DO NORTE,468.2496296296297
CARRASCO BONITO,384.808
CLARO DOS POCOES,526.652
PAUINI,450.9167999999999
SILVEIRAS,504.2257142857143
IBIAM,563.405
IPIACU,487.3866666666666
MODELO,538.4033333333333
RIO ACIMA,575.7466666666667
SANTA BARBARA DO SUL,520.7000000000002
SANTO ANTONIO DO RETIRO,497.9542857142857
ARAGUACEMA,470.58
ARANTINA,501.08
BERIZAL,457.305
PEQUI,518.565
RIBEIRAO CASCALHEIRA,435.9166666666667
CAPAO DO CIPO,528.1933333333333
SANTA ROSA DE GOIAS,558.7628571428571
SANTANA DE PIRAPAMA,539.202
FLOREAL,515.0300000000001
ITACAMBIRA,519.4714285714285
SAO NICOLAU,527.61
ALTO CAPARAO,509.3040000000001
COLINA,464.1484210526316
JANDAIA,496.21785714285716
PANAMA,410.76000000000005
PEDRA DOURADA,565.83
TIMBURI,553.65
AGUA DOCE DO MARANHAO,483.64376068376083
BARAO DE COTEGIPE,503.71500000000003
CAMPESTRE DE GOIAS,510.63538461538457
ITOBI,462.02857142857147
MAIRIPOTABA,481.5799999999999
PADRE MARCOS,466.16799999999995
PARISI,488.62
PONTO DOS VOLANTES,535.24
PORTEIRAO,481.43
SIDEROPOLIS,555.6693333333332
SAO JOSE DO JACURI,537.8363636363636
TUNAPOLIS,624.8333333333334
VENTANIA,484.28560000000004
BURITIRAMA,433.09142857142854
DONA INES,487.6808695652174
FRANCISCO DANTAS,461.66
GAMELEIRA,475.7466666666667
JORDANIA,476.61529411764695
LAVRINHAS,518.385
MERUOCA,454.9559595959597
POTIRETAMA,484.0814814814815
TUNAS DO PARANA,471.06874999999997
ANAHY,511.1039999999999
DUAS ESTRADAS,484.8275
LAFAIETE COUTINHO,493.04
SALITRE,448.1184466019416
UNIFLOR,476.2457142857143
BARAO DE MELGACO,524.6714285714286
CAATIBA,449.93999999999994
DOBRADA,503.3433333333333
INDIANA,460.07666666666665
NORMANDIA,427.26800000000003
ORINDIUVA,486.8857142857142
SANTANOPOLIS,442.6120000000001
ECHAPORA,541.8320000000001
LADAINHA,516.6800000000001
NOVA IGUACU DE GOIAS,463.12375000000003
OUROLANDIA,536.1
QUELUZITO,474.96999999999997
SAO MANOEL DO PARANA,486.785
TEIXEIROPOLIS,482.58214285714297
VICTOR GRAEFF,540.9418181818182
BERNARDO SAYAO,424.3533333333333
CANITAR,475.6075
LAGOA DO TOCANTINS,434.74235294117653
MESOPOLIS,482.0466666666666
MIRASELVA,424.96000000000004
MOIPORA,585.54
NOVA CASTILHO,546.8399999999999
PEDRO TEIXEIRA,486.63
RIO QUENTE,464.7485714285714
TIRADENTES DO SUL,531.6
VILA FLORES,550.524
ALVINLANDIA,430.05199999999996
BOM JESUS DO AMPARO,553.3274999999999
FLORESTA AZUL,426.8363636363636
ITAETE,508.78666666666663
JECEABA,510.334
NOVA ESPERANCA DO SUL,532.755
RIACHINHO,450.8066666666667
RIBEIRAOZINHO,521.55
RIO DO PRADO,414.07000000000005
SANDOLANDIA,462.54857142857145
SANTANA DO MANHUACU,540.3439999999999
SAO FELIX,394.375
AFONSO CUNHA,441.6138461538462
FERNANDO DE NORONHA,616.0799999999999
IRAPUA,504.6842105263158
LUCIANOPOLIS,500.3742857142857
OLHOS-D'AGUA,501.5533333333333
SEM-PEIXE,569.7485714285714
SAO BRAZ DO PIAUI,462.9133333333334
SAO SALVADOR DO TOCANTINS,503.91333333333336
SAO SEBASTIAO DO UMBUZEIRO,474.60307692307686
TIMBO GRANDE,535.92
VIRGINIA,501.93
CORIBE,456.9
CRUZMALTINA,417.61
ESTRELA D'OESTE,491.08500000000004
LUPERCIO,514.14
NOVA ITARANA,454.58666666666664
SAO JERONIMO DA SERRA,471.90874999999994
ARAGUAIANA,392.7075
BREJO GRANDE DO ARAGUAIA,457.2666666666667
ELISIARIO,510.37
ESPIRITO SANTO DO DOURADO,507.03200000000004
JACUPIRANGA,536.9
JOSE RAYDAN,524.928
MARTINS SOARES,506.99333333333334
OLHO D'AGUA DO PIAUI,485.7849999999999
SANTA FE DO ARAGUAIA,456.61555555555555
SANTANA DO CARIRI,455.1391489361701
SAO JOAO DA FRONTEIRA,492.7606896551725
SAO JOAO DAS MISSOES,447.2357142857143
SAO SEBASTIAO DO ANTA,499.8577777777778
